"commodity_desc","geography_desc","attribute_desc","unit_desc","year_id","month_id","month_desc","amount"
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2015,10,"October",132.88
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2015,11,"November",126.9
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2015,12,"December",125
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2016,1,"January",133.15
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2016,2,"February",133.85
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2016,3,"March",137.83
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2016,4,"April",129.52
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2016,5,"May",129.9
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2016,6,"June",122.95
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2016,7,"July",117.1
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2016,8,"August",116.91
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2016,9,"September",106.22
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2016,10,"October",101.76
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2016,11,"November",106.23
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2016,12,"December",115.24
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2017,1,"January",119.92
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2017,2,"February",121.83
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2017,3,"March",126.91
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2017,4,"April",131.18
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2017,5,"May",138.42
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2017,6,"June",130.1
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2017,7,"July",118.08
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2017,8,"August",113.01
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2017,9,"September",107.73
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2017,10,"October",113.4
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2017,11,"November",122.49
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2017,12,"December",119.73
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2018,1,"January",124.35
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2018,2,"February",127.93
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2018,3,"March",124.97
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2018,4,"April",121.11
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2018,5,"May",116.14
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2018,6,"June",110.1
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2018,7,"July",112.39
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2018,8,"August",109.98
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2018,9,"September",110.69
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2018,10,"October",111.53
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2018,11,"November",115.28
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2018,12,"December",120.34
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2019,1,"January",123.28
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2019,2,"February",124.66
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2019,3,"March",127.51
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2019,4,"April",125.82
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2019,5,"May",118.03
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2019,6,"June",113.08
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2019,7,"July",112.99
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2019,8,"August",111.13
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2019,9,"September",103.3
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2019,10,"October",109.8
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2019,11,"November",115.96
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2019,12,"December",120.2
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2020,1,"January",123.86
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2020,2,"February",117.31
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2020,3,"March",111.06
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2020,4,"April",105.18
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2020,5,"May",103.14
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2020,6,"June",99.98
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2020,7,"July",97.72
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2020,8,"August",105.51
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2020,9,"September",103.28
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2020,10,"October",106.36
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2020,11,"November",109.39
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2020,12,"December",110
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2021,1,"January",109.84
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2021,2,"February",114
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2021,3,"March",114.71
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2021,4,"April",121.67
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2021,5,"May",118
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2021,6,"June",121.98
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2021,7,"July",123.03
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2021,8,"August",124.31
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2021,9,"September",124
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2021,10,"October",124.91
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2021,11,"November",134.17
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2021,12,"December",140.12
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2022,1,"January",NA
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2022,2,"February",140.39
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2022,3,"March",138.39
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2022,4,"April",143.09
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2022,5,"May",143.59
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2022,6,"June",142.79
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2022,7,"July",142.53
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2022,8,"August",142.25
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2022,9,"September",141.66
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2022,10,"October",149
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2022,11,"November",155.92
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2022,12,"December",156.62
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2023,1,"January",155.76
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2023,2,"February",161.99
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2023,3,"March",166.45
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2023,4,"April",178.22
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2023,5,"May",176.5
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2023,6,"June",185.92
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2023,7,"July",184.01
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2023,8,"August",185.71
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2023,9,"September",183.35
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2023,10,"October",184.66
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2023,11,"November",181.71
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2023,12,"December",171.45
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2024,1,"January",177
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2024,2,"February",181.47
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2024,3,"March",186.8
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2024,4,"April",185.77
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2024,5,"May",189.02
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2024,6,"June",194.65
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2024,7,"July",196.99
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2024,8,"August",191.22
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2024,9,"September",184.08
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2024,10,"October",189.13
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2024,11,"November",187.6
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2024,12,"December",194.63
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2025,1,"January",204.23
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2025,2,"February",205.3
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2025,3,"March",210.01
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2025,4,"April",209.99
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2025,5,"May",227.57
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2025,6,"June",238.13
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2025,7,"July",240.45
"Cattle","Nebraska","Steers 65-80 percent Choice","Dollars per hundredweight",2025,8,"August",245.47
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2000,1,"January",102.24
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2000,2,"February",107.64
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2000,3,"March",110.16
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2000,4,"April",104.82
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2000,5,"May",100.27
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2000,6,"June",100.62
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2000,7,"July",109.12
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2000,8,"August",100.27
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2000,9,"September",96
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2000,10,"October",94.08
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2000,11,"November",99.37
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2000,12,"December",100.43
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2001,1,"January",105.08
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2001,2,"February",107.23
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2001,3,"March",110.98
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2001,4,"April",110
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2001,5,"May",104.73
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2001,6,"June",106.89
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2001,7,"July",104.94
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2001,8,"August",102.39
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2001,9,"September",101.65
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2001,10,"October",95
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2001,11,"November",96.42
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2001,12,"December",103.17
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2002,1,"January",99.94
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2002,2,"February",104.11
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2002,3,"March",102.98
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2002,4,"April",97.96
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2002,5,"May",95.99
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2002,6,"June",90.76
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2002,7,"July",89.78
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2002,8,"August",87.89
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2002,9,"September",87.5
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2002,10,"October",89.71
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2002,11,"November",93.27
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2002,12,"December",96.09
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2003,1,"January",97.26
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2003,2,"February",97.83
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2003,3,"March",97.94
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2003,4,"April",97.2
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2003,5,"May",98.12
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2003,6,"June",102.21
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2003,7,"July",104.93
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2003,8,"August",103.12
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2003,9,"September",104.94
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2003,10,"October",109.41
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2003,11,"November",112.29
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2003,12,"December",111.98
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2004,1,"January",107.44
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2004,2,"February",111.19
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2004,3,"March",115.86
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2004,4,"April",118.27
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2004,5,"May",123.02
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2004,6,"June",126.07
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2004,7,"July",134.86
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2004,8,"August",130.31
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2004,9,"September",122.18
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2004,10,"October",124.89
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2004,11,"November",125.76
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2004,12,"December",124.73
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2005,1,"January",122.48
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2005,2,"February",129.66
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2005,3,"March",137.08
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2005,4,"April",135.34
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2005,5,"May",137.42
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2005,6,"June",135.43
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2005,7,"July",131.03
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2005,8,"August",132.45
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2005,9,"September",130.97
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2005,10,"October",128.51
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2005,11,"November",133.51
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2005,12,"December",132.35
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2006,1,"January",137.11
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2006,2,"February",136.86
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2006,3,"March",132.82
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2006,4,"April",132.39
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2006,5,"May",128.08
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2006,6,"June",130.69
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2006,7,"July",130.22
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2006,8,"August",129.66
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2006,9,"September",130.21
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2006,10,"October",122.96
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2006,11,"November",117.18
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2006,12,"December",119.25
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2007,1,"January",116.03
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2007,2,"February",121.16
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2007,3,"March",128.63
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2007,4,"April",128.4
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2007,5,"May",126.4
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2007,6,"June",125.87
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2007,7,"July",130.4
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2007,8,"August",126.17
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2007,9,"September",127.24
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2007,10,"October",120.67
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2007,11,"November",120.09
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2007,12,"December",120.67
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2008,1,"January",119.36
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2008,2,"February",122.86
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2008,3,"March",123.04
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2008,4,"April",120.81
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2008,5,"May",125.81
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2008,6,"June",119.95
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2008,7,"July",120.58
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2008,8,"August",120.88
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2008,9,"September",119.1
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2008,10,"October",108.44
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2008,11,"November",107.85
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2008,12,"December",99.37
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2009,1,"January",108.09
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2009,2,"February",111.11
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2009,3,"March",110.88
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2009,4,"April",117.33
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2009,5,"May",120.22
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2009,6,"June",110.74
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2009,7,"July",107.82
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2009,8,"August",109.17
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2009,9,"September",106.63
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2009,10,"October",108.37
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2009,11,"November",110.04
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2009,12,"December",109.54
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2010,1,"January",111.27
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2010,2,"February",118.83
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2010,3,"March",123.93
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2010,4,"April",132.78
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2010,5,"May",130.52
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2010,6,"June",129.5
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2010,7,"July",130.99
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2010,8,"August",123.66
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2010,9,"September",117.46
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2010,10,"October",117.78
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2010,11,"November",127.77
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2010,12,"December",138.45
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2011,1,"January",142.9
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2011,2,"February",157.07
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2011,3,"March",159.85
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2011,4,"April",153.12
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2011,5,"May",147.12
"Cattle","Oklahoma City, OK","Steers: medium and large #1 500-550 pounds","Dollars per hundredweight",2011,6,"June",140.69
