"commodity_desc","geography_desc","attribute_desc","unit_desc","year_id","month_id","month_desc","amount"
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2000,11,"November",101.16
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2000,12,"December",104.39
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2001,1,"January",110.89
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2001,2,"February",120.11
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2001,3,"March",114.43
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2001,4,"April",114.68
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2001,5,"May",113.95
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2001,6,"June",116.61
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2001,7,"July",114.9
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2001,8,"August",117.9
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2001,9,"September",114.18
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2001,10,"October",107.55
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2001,11,"November",110
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2001,12,"December",113.31
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2002,1,"January",120.74
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2002,2,"February",123.8
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2002,3,"March",127.52
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2002,4,"April",117.46
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2002,5,"May",115.9
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2002,6,"June",113.25
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2002,7,"July",106.96
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2002,8,"August",102.51
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2002,9,"September",101.09
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2002,10,"October",98.25
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2002,11,"November",96.45
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2002,12,"December",101.5
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2003,1,"January",112.54
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2003,2,"February",110.89
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2003,3,"March",110.82
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2003,4,"April",102.77
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2003,5,"May",111.02
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2003,6,"June",107.8
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2003,7,"July",119.71
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2003,8,"August",121.01
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2003,9,"September",119.31
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2003,10,"October",117.14
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2003,11,"November",123.86
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2003,12,"December",125.69
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2004,1,"January",131.66
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2004,2,"February",126.86
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2004,3,"March",121.78
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2004,4,"April",136.24
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2004,5,"May",136.27
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2004,6,"June",140.09
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2004,7,"July",152.13
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2004,8,"August",146.19
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2004,9,"September",144.78
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2004,10,"October",136.7
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2004,11,"November",137.86
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2004,12,"December",136.94
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2005,1,"January",144.94
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2005,2,"February",151.06
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2005,3,"March",154.1
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2005,4,"April",146
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2005,5,"May",153.19
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2005,6,"June",150.39
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2005,7,"July",147.46
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2005,8,"August",136.35
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2005,9,"September",135.89
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2005,10,"October",125.9
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2005,11,"November",126.9
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2005,12,"December",130.75
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2006,1,"January",132.08
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2006,2,"February",141.15
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2006,3,"March",141.48
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2006,4,"April",133.72
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2006,5,"May",131.1
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2006,6,"June",126.01
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2006,7,"July",126.41
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2006,8,"August",130.28
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2006,9,"September",130.83
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2006,10,"October",128.71
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2006,11,"November",127.16
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2006,12,"December",127.19
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2007,1,"January",142.79
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2007,2,"February",142.46
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2007,3,"March",129.37
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2007,4,"April",136.71
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2007,5,"May",150.36
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2007,6,"June",138.74
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2007,7,"July",132.46
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2007,8,"August",143.01
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2007,9,"September",135.5
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2007,10,"October",132.45
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2007,11,"November",134.52
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2007,12,"December",134
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2008,1,"January",140.32
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2008,2,"February",149.08
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2008,3,"March",144.67
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2008,4,"April",144.35
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2008,5,"May",166.22
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2008,6,"June",167.88
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2008,7,"July",181.19
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2008,8,"August",176.35
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2008,9,"September",170.08
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2008,10,"October",151.26
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2008,11,"November",136.13
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2008,12,"December",126.3
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2009,1,"January",142.3
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2009,2,"February",139.62
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2009,3,"March",139.86
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2009,4,"April",145.59
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2009,5,"May",148.78
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2009,6,"June",135.94
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2009,7,"July",140.69
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2009,8,"August",132.24
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2009,9,"September",127.59
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2009,10,"October",126.06
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2009,11,"November",125.27
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2009,12,"December",133.38
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2010,1,"January",149.17
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2010,2,"February",154.52
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2010,3,"March",157.04
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2010,4,"April",167.09
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2010,7,"July",165.46
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2010,8,"August",165
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2010,9,"September",157.66
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2010,10,"October",146.29
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2010,11,"November",147.52
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2010,12,"December",158.64
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2011,1,"January",181.18
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2011,2,"February",197.11
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2011,3,"March",197.32
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2011,4,"April",203.2
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2011,5,"May",198.45
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2011,6,"June",189.89
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2011,7,"July",183.33
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2011,8,"August",178.81
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2011,9,"September",175.29
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2011,10,"October",171.5
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2011,11,"November",181.93
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2011,12,"December",192.27
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2012,1,"January",203.44
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2012,2,"February",212.38
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2012,3,"March",218.83
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2012,4,"April",221.66
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2012,5,"May",228.54
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2012,6,"June",222.3
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2012,7,"July",208.2
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2012,8,"August",210.05
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2012,9,"September",208.81
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2012,10,"October",202.46
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2012,11,"November",205.24
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2012,12,"December",206.96
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2013,1,"January",211.13
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2013,2,"February",213.8
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2013,3,"March",218.44
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2013,4,"April",212.16
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2013,5,"May",200.11
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2013,6,"June",198.91
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2013,7,"July",199.84
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2013,8,"August",203.62
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2013,9,"September",204.87
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2013,10,"October",192.19
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2013,11,"November",191.41
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2013,12,"December",198.74
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2014,1,"January",218.62
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2014,2,"February",230.91
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2014,3,"March",259.73
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2014,4,"April",251.34
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2014,5,"May",244.24
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2014,6,"June",250.41
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2014,7,"July",287.01
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2014,8,"August",296.63
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2014,9,"September",299.72
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2014,10,"October",295.74
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2014,11,"November",295.66
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2014,12,"December",296.25
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2015,1,"January",302.9
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2015,2,"February",293.54
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2015,3,"March",294.63
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2015,4,"April",296.35
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2015,5,"May",296.82
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2015,6,"June",294.41
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2015,7,"July",291.24
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2015,8,"August",280.67
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2015,9,"September",263.23
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2015,10,"October",233.68
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2015,11,"November",213.68
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2015,12,"December",199.8
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2016,1,"January",207.46
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2016,2,"February",210.09
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2016,3,"March",217.45
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2016,4,"April",219.14
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2016,5,"May",218.5
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2016,6,"June",217.93
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2016,7,"July",203.88
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2016,8,"August",214.31
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2016,9,"September",204.63
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2016,10,"October",193.22
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2016,11,"November",193.08
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2016,12,"December",192.17
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2017,1,"January",202.29
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2017,2,"February",208.51
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2017,3,"March",215.13
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2017,4,"April",217.5325
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2017,5,"May",224.548
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2017,6,"June",230.6925
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2017,7,"July",233.1175
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2017,8,"August",232.6
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2017,9,"September",225.2875
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2017,10,"October",216.36
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2017,11,"November",212.53
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2017,12,"December",210.93
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2018,1,"January",213.91
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2018,2,"February",216.1725
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2018,3,"March",217.865
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2018,4,"April",218.0275
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2018,5,"May",220.122
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2018,6,"June",221.27
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2018,7,"July",219.17
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2018,8,"August",212.08
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2018,9,"September",202.9975
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2018,10,"October",190.53
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2018,11,"November",191.72
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2018,12,"December",195.63
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2019,1,"January",201.23
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2019,2,"February",209.65
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2019,3,"March",215.42
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2019,4,"April",218.89
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2019,5,"May",222.59
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2019,6,"June",223.78
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2019,7,"July",222.86
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2019,8,"August",223.02
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2019,9,"September",223.47
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2019,10,"October",217.8
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2019,11,"November",236.78
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2019,12,"December",240.25
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2020,1,"January",242.17
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2020,2,"February",232.27
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2020,3,"March",228.92
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2020,4,"April",241.7
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2020,5,"May",288.76
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2020,6,"June",269.54
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2020,7,"July",241.2
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2020,8,"August",225.37
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2020,9,"September",219.51
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2020,10,"October",198.58
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2020,11,"November",199.66
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2020,12,"December",204.45
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2021,1,"January",217.25
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2021,2,"February",226.26
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2021,3,"March",230.73
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2021,4,"April",236.46
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2021,5,"May",252.27
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2021,6,"June",273.66
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2021,7,"July",278.46
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2021,8,"August",275.71
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2021,9,"September",277.22
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2021,10,"October",275.304
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2021,11,"November",275.57
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2021,12,"December",274.44
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2022,1,"January",274.98
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2022,2,"February",281.74
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2022,3,"March",282.61
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2022,4,"April",276.98
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2022,5,"May",272.03
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2022,6,"June",275.52
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2022,7,"July",273.59
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2022,8,"August",266.49
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2022,9,"September",263.89
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2022,10,"October",252.65
"Beef","Central U.S.","Boneless beef, 90 percent, fresh ","Dollars per hundredweight",2022,11,"November",241.71
