"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1991","Calendar year","January",NA,"Import share","Pineapples","Fresh","United States","      52.421268256823140063715982","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1991","Calendar year","January",NA,"Import share","Plums","Fresh","United States","      14.622490440768970643148350","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1991","Calendar year","January",NA,"Import share","Raspberries","Fresh","United States","                               NA","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1991","Calendar year","January",NA,"Import share","Strawberries","Fresh","United States","       3.477411914815514926146989","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1991","Calendar year","January",NA,"Import share","Grapefruit","Fresh","United States","       1.116767314434180091708981","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1991","Calendar year","January",NA,"Import share","Lemons","Fresh","United States","       3.900893572516376472947286","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1991","Calendar year","January",NA,"Import share","Limes","Fresh","United States","      62.236523774133864606028510","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1991","Calendar year","January",NA,"Import share","Oranges","Fresh","United States","       6.425810896642301983661127","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1991","Calendar year","January",NA,"Import share","Tangerines","Fresh","United States","      13.204219375649262957495012","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1991","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit","Fresh","United States","      37.870685211029183392383857","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1991","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit excluding bananas","Fresh","United States","      13.827388215173677110669814","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Apples","Fresh","United States","       5.246906151735542422898106","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Apricots","Fresh","United States","       7.110469909315746406264225","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Avocados","Fresh","United States","       3.229797521264361925830144","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Bananas","Fresh","United States","      99.827627592509642795448599","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Blueberries","Fresh","United States","      39.686704370979349221215671","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Cherries","Fresh","United States","       3.745941528562068079111214","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Cranberries","Fresh","United States","       0.000000000000000000000000","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Grapes","Fresh","United States","      38.818362878519387493270187","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Kiwifruit","Fresh","United States","      41.523084799991259785656439","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Mangoes","Fresh","United States","      97.146592920865984410738747","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Papayas","Fresh","United States","      37.842089738127235420961370","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Peaches and nectarines","Fresh","United States","       7.693257466071582229005799","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Pears","Fresh","United States","      17.718998050648394837480737","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Pineapples","Fresh","United States","      53.284595932947965479797858","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Plums","Fresh","United States","      12.309295705132159426398175","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Raspberries","Fresh","United States","                               NA","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Strawberries","Fresh","United States","       2.583697155349649055011696","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Grapefruit","Fresh","United States","       1.553164013193123249578775","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Lemons","Fresh","United States","       3.145698189846570791416980","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Limes","Fresh","United States","      68.161467608816366237078910","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Oranges","Fresh","United States","       1.045108564921614080489576","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Tangerines","Fresh","United States","       8.455454487954051856490878","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit","Fresh","United States","      35.985469745291950971477490","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1992","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit excluding bananas","Fresh","United States","      11.839329010459000102173377","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Apples","Fresh","United States","       4.804186376860788421083726","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Apricots","Fresh","United States","       6.680174006316668133820258","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Avocados","Fresh","United States","      15.075272073760634938821568","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Bananas","Fresh","United States","      99.830871597189769772739965","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Blueberries","Fresh","United States","      25.603138281495752437422198","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Cherries","Fresh","United States","       3.188330387820829336931183","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Cranberries","Fresh","United States","       0.596803132441407924169141","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Grapes","Fresh","United States","      37.270120409696829710810562","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Kiwifruit","Fresh","United States","      48.053303403165010365682974","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Mangoes","Fresh","United States","      99.900000000000005684341886","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Papayas","Fresh","United States","      43.008876308774624419584143","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Peaches and nectarines","Fresh","United States","       6.043159317263397944941516","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Pears","Fresh","United States","      16.480980850187325614797373","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Pineapples","Fresh","United States","      52.876291090883363210650714","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Plums","Fresh","United States","      14.891374788775902260340445","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Raspberries","Fresh","United States","                               NA","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Strawberries","Fresh","United States","       3.336325903674691950584474","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Grapefruit","Fresh","United States","       1.713136963552137181920898","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Lemons","Fresh","United States","       2.360902145273866103991622","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Limes","Fresh","United States","      77.290358180372308538608195","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Oranges","Fresh","United States","       0.620371140657513420180180","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Tangerines","Fresh","United States","       8.347506175333885281020230","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit","Fresh","United States","      35.638604413373556667465891","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1993","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit excluding bananas","Fresh","United States","      11.922387749245650923057838","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Apples","Fresh","United States","       5.594263525627976463283630","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Apricots","Fresh","United States","       6.362132257897730625018085","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Avocados","Fresh","United States","      11.358253412690046957322920","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Bananas","Fresh","United States","      99.812654208065325178722560","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Blueberries","Fresh","United States","      27.386711705264367822110216","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Cherries","Fresh","United States","       2.580058224163027880138088","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Cranberries","Fresh","United States","       0.000000000000000000000000","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Grapes","Fresh","United States","      38.618930638787411169232655","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Kiwifruit","Fresh","United States","      59.860057405751199155474751","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Mangoes","Fresh","United States","      99.900000000000005684341886","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Papayas","Fresh","United States","      52.061549354540971989990794","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Peaches and nectarines","Fresh","United States","       6.890274973172749284344718","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Pears","Fresh","United States","      11.628249130966576529999656","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Pineapples","Fresh","United States","      54.406583147623933882641722","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Plums","Fresh","United States","      11.619017772776265573497767","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Raspberries","Fresh","United States","      17.286298141952038065483066","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Strawberries","Fresh","United States","       4.107612152327549281949359","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Grapefruit","Fresh","United States","       2.025321234850677498684490","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Lemons","Fresh","United States","       2.397475614441257452114087","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Limes","Fresh","United States","      97.043914265248773176608665","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Oranges","Fresh","United States","       1.050955376606780289350240","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Tangerines","Fresh","United States","       7.428928615854032635468229","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit","Fresh","United States","      37.022828307348213172645046","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1994","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit excluding bananas","Fresh","United States","      12.801799801663888089819920","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Apples","Fresh","United States","       7.658475443809143357043467","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Apricots","Fresh","United States","      11.447165481698831968060404","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Avocados","Fresh","United States","      13.182912678032165487707061","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Bananas","Fresh","United States","      99.819790616520421622226422","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Blueberries","Fresh","United States","      22.751124875825396998152428","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Cherries","Fresh","United States","       5.124492039822630573553397","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Cranberries","Fresh","United States","       0.000000000000000000000000","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Grapes","Fresh","United States","      39.677322945884910154745739","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Kiwifruit","Fresh","United States","      60.682448078362838828070380","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Mangoes","Fresh","United States","      99.900000000000005684341886","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Papayas","Fresh","United States","      74.861526220762399930208630","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Peaches and nectarines","Fresh","United States","       7.105181354819928074562085","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Pears","Fresh","United States","      14.062256670834315741558385","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Pineapples","Fresh","United States","      54.032716465819206064225000","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Plums","Fresh","United States","      20.440816128484435409973230","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Raspberries","Fresh","United States","      32.553594222877833885831933","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Strawberries","Fresh","United States","       5.382066426605773834523916","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Grapefruit","Fresh","United States","       1.861870367747722410101119","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Lemons","Fresh","United States","       3.168723019930808959543356","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Limes","Fresh","United States","      96.746440472584069425465714","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Oranges","Fresh","United States","       1.434151284100900758389230","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Tangerines","Fresh","United States","       8.834272847522715466084264","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit","Fresh","United States","      38.580713757524080165239866","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1995","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit excluding bananas","Fresh","United States","      14.936804667784860711776673","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Apples","Fresh","United States","       7.374414889686925711487220","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Apricots","Fresh","United States","      16.245532898885851835757421","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Avocados","Fresh","United States","      13.614872448802477933327282","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Bananas","Fresh","United States","      99.825238799746557560865767","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Blueberries","Fresh","United States","      24.292549555707449115971031","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Cherries","Fresh","United States","       3.717948032658434875941111","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Cranberries","Fresh","United States","       0.000000000000000151859228","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Grapes","Fresh","United States","      40.940831040547351449276903","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Kiwifruit","Fresh","United States","      67.382176569043849667650647","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Mangoes","Fresh","United States","      99.900000000000005684341886","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Papayas","Fresh","United States","      86.232954467741734561059275","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Peaches and nectarines","Fresh","United States","       8.270785023663261625870291","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Pears","Fresh","United States","      20.776532681167999783156120","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Pineapples","Fresh","United States","      58.353995635965127064537228","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Plums","Fresh","United States","      11.857044566473236457682106","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Raspberries","Fresh","United States","      36.272222583438392007337825","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Strawberries","Fresh","United States","       5.782842472638790809469356","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Grapefruit","Fresh","United States","       2.098261449632469410886415","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Lemons","Fresh","United States","       3.094790687963254072201380","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Limes","Fresh","United States","      95.503671206365595480747288","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Oranges","Fresh","United States","       1.507017726011364189275810","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Tangerines","Fresh","United States","       7.775644660225566440203693","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit","Fresh","United States","      39.341244030575460044474312","percent of fresh fruit availability"
"Table H-1--Import share, fresh fruit: Percent of domestic fresh fruit availability accounted for by imports, 1975 to date","1996","Calendar year","January",NA,"Import share","Citrus and noncitrus fruit excluding bananas","Fresh","United States","      15.489457785332128025856946","percent of fresh fruit availability"
